NonLaborIncome,Wage,HoursWorked,Earnings,Tax,Consumption
19.055797950033107,1.3642047978412433,20,27.284095956824864,0.0,46.33989390685797
37.86686290025612,2.41518246485688,20,48.303649297137596,9.273640811791964,76.89687138560176
69.73609246245447,3.3607443510804043,10,33.607443510804046,11.698114581065504,91.64542139219301
69.92059613219838,4.000674609099695,30,120.02023827299085,3.6990673945188592,186.24176701067037
35.760187651599495,3.103350134326954,30,93.10050402980862,31.470012715783447,97.39067896562469
51.409236390191914,1.88488836118119,10,18.8488836118119,2.3523019053779333,67.90581809662588
27.410250521074374,3.3299558338751525,30,99.89867501625457,7.9955676558338356,119.31335788149511
28.93348733768522,2.9105938489507603,40,116.42375395803042,20.06999674274553,125.28724455297012
12.074237956594667,4.5486518500445206,40,181.94607400178083,51.44327569183562,142.57703626653986
90.70718949169701,4.167495211418235,20,83.3499042283647,10.48695094903344,163.57014277102826
28.96359985674156,2.7642297580683635,20,55.28459516136727,8.011953559658691,76.23624145845014
30.478048924281698,1.6594908635374055,30,49.78472590612216,61.195761456439165,19.06701337396469
35.164128938061864,1.8981456089556263,10,18.981456089556264,2.451596721481365,51.69398830613676
21.46672645258861,2.008957342082758,0,0.0,0.0,21.46672645258861
67.53365948632265,2.2855427336646525,20,45.71085467329305,13.850236504839158,99.39427765477654
16.76286578598279,3.1500796403677342,30,94.50238921103202,0.0,111.26525499701481
22.078218369371523,4.02830589678317,30,120.8491769034951,0.0,142.92739527286662
68.02810539310836,2.642920931131597,20,52.85841862263194,16.05291426335935,104.83360975238094
40.56945584332985,2.742496490090443,30,82.27489470271328,12.43337953210988,110.41097101393325
73.71530440310701,2.9412023718142613,20,58.82404743628523,3.9864612541762448,128.55289058521598
60.168227020312784,2.0467477659793096,10,20.467477659793097,2.6884901709247644,77.94721450918111
33.04190557553618,1.6340053298855846,10,16.340053298855846,26.35376106673437,23.028197807657655
68.57451554403953,1.0351115063096055,0,0.0,15.54758014758847,53.02693539645106
20.46463122635926,1.8545977998406078,10,18.545977998406077,15.443879008276856,23.566730216488477
58.27693447720274,3.52623242508408,20,70.52464850168161,15.011214099038439,113.7903688798459
49.34332945405312,1.8466971313542333,10,18.466971313542334,0.0,67.81030076759545
34.10862245356967,2.3850167071634147,20,47.70033414326829,2.349278680454075,79.45967791638388
64.36044979655502,3.5132347984743713,30,105.39704395423114,3.715813911740933,166.04167983904523
88.42002331062542,3.619656830112124,10,36.19656830112124,5.301951029350764,119.3146405823959
99.9014229786769,1.5011882051628964,10,15.011882051628964,18.645338460624973,96.2679665696809
64.6986491869082,4.703856226568941,30,141.11568679706824,14.283137382075878,191.53119860190054
46.423528689625314,5.053305325813254,40,202.13221303253016,19.79421923632019,228.76152248583526
30.268639019458146,1.460213384093834,0,0.0,2.731362304189638,27.537276715268508
33.13864804556006,1.7278704935264169,30,51.836114805792505,36.0832944807643,48.891468370588264
53.15094803347891,5.233602605958843,40,209.34410423835374,5.196389369759253,257.29866290207343
43.054993115263834,2.5073603924440335,10,25.073603924440334,30.152630805635923,37.97596623406825
92.24330703624499,0.8018145990468923,0,0.0,6.564301608549775,85.67900542769522
43.14659208901386,1.2588205012215399,10,12.588205012215399,20.96750251371419,34.76729458751507
43.610013203089196,2.3698975021056676,10,23.698975021056675,29.749536314636853,37.55945190950902
44.518106119057926,1.43379753373254,0,0.0,13.908971577049028,30.609134542008896
85.29581893308922,2.165425604393795,0,0.0,30.967524531248273,54.32829440184095
68.57094887622117,2.76715002173431,0,0.0,33.8789324924754,34.69201638374577
65.27519652870033,6.07535262141287,30,182.2605786423861,12.114232541327489,235.42154262975893
40.0728720145476,2.316946942754404,30,69.50840828263212,8.029315224977372,101.55196507220235
83.61137591491955,4.903248721259702,20,98.06497442519404,20.699031460355513,160.97731887975806
13.452747522013102,5.964457409926219,40,238.57829639704875,48.01464219773575,204.0164017213261
88.37174551043019,5.982690110976591,20,119.65380221953183,3.7476591350928476,204.27788859486915
56.147490981453664,3.179153690668783,30,95.37461072006349,29.27727445540216,122.244827246115
45.84252113770715,0.9232926495383523,0,0.0,10.635606633588367,35.206914504118785
54.74505526459171,3.502418311245339,20,70.04836622490677,4.949903368896309,119.84351812060217
70.0673977480448,4.8385734633028195,10,48.38573463302819,17.500280290986247,100.95285209008674
11.148888386610762,2.5997442947309173,30,77.99232884192752,0.0,89.14121722853828
88.43966708124229,7.0959282139211455,40,283.8371285568458,8.632214978734524,363.6445806593536
50.20655727802536,4.361903125538419,0,0.0,0.0,50.20655727802536
40.866986773007035,3.715637843217568,30,111.46913529652704,4.2535175195986445,148.08260454993544
22.44210090706514,4.940711707482142,40,197.62846829928566,3.8460511980360916,216.2245180083147
49.55188369225979,3.265305799413184,40,130.61223197652737,0.0,180.16411566878716
54.669049415594095,0.6900123557497625,0,0.0,0.0,54.669049415594095
46.328202504413,2.065709140059447,10,20.65709140059447,0.0,66.98529390500747
71.07940844442074,5.251125397113222,30,157.53376191339666,33.03836964529434,195.57480071252309
47.88068758833034,1.7433782657789103,10,17.433782657789102,33.50288749301178,31.811582753107665
96.5275820061916,2.403894479809818,20,48.07788959619636,27.47958047449024,117.12589112789772
63.934976604123264,1.5301106106800015,10,15.301106106800015,3.1941157911339277,76.04196691978936
82.6730142086718,7.251130787259974,40,290.045231490399,10.5915140083211,362.1267316907497
19.842031279853096,6.853920686844728,30,205.61762060534184,5.425802333462265,220.0338495517327
45.756216365131515,1.6717518819245525,0,0.0,5.749965081820741,40.006251283310775
40.31629313024374,2.947666676360092,40,117.90666705440367,12.428798586809712,145.7941615978377
61.25341493229326,1.8696070474466684,10,18.696070474466683,0.0,79.94948540675995
87.50021680552831,3.812249944548054,10,38.12249944548054,9.628852554711422,115.99386369629744
17.0504395985806,3.597811314871527,20,71.95622629743055,11.035105195591456,77.97156070041969
16.53173182402397,4.247956587563481,20,84.95913175126961,12.193522955729614,89.29734061956397
86.5285937341839,3.2627002374836755,10,32.627002374836756,0.0,119.15559610902065
29.156507743452167,13.660021301024651,30,409.80063903073955,4.745513380360464,434.2116333938312
70.18779290048323,1.544409951892613,0,0.0,14.944602610935602,55.24319028954763
58.85903191247247,1.0609536304624712,0,0.0,3.1338308662943963,55.72520104617807
84.96042353985065,2.189778483474727,0,0.0,9.315588689146175,75.64483485070448
21.258001885276318,1.1475238579082239,0,0.0,58.449850574460825,-37.19184868918451
21.680466915035016,1.1961950786858848,10,11.961950786858848,7.73388059625023,25.90853710564363
60.11365242504768,1.5671786118512179,20,31.343572237024357,7.941847388234881,83.51537727383716
95.17407880225338,1.6368867294508456,0,0.0,7.448909980210944,87.72516882204243
47.34979825336788,1.6079499488374442,20,32.15899897674888,23.475089818992963,56.03370741112379
39.424789022922546,3.6147417794131362,30,108.44225338239409,18.08066050624718,129.78638189906945
64.60203908780973,2.0577147377360325,0,0.0,22.471284398059524,42.130754689750205
93.7403740490528,2.462721363473227,10,24.627213634732268,0.0,118.36758768378508
85.32350495601614,4.445214063062155,30,133.35642189186464,23.94554494461819,194.7343819032626
99.59352496598979,1.7834017060932323,0,0.0,6.750146055768063,92.84337891022173
12.031172488213938,2.350198413133038,20,47.003968262660756,26.68537707391982,32.34976367695488
20.1572330241486,3.3239970594509662,40,132.95988237803866,15.419591127309843,137.69752427487742
64.85209870299597,0.9343891391273745,0,0.0,29.04985415065123,35.802244552344746
83.85187954004647,0.7322025981234525,0,0.0,8.100412568480403,75.75146697156606
35.67199080760899,3.2882796682773834,20,65.76559336554767,44.880718829161204,56.55686534399546
31.52899792307969,3.563017699916647,40,142.5207079966659,6.060710049735814,167.98899587000977
80.82782194430808,8.45976228199876,30,253.7928684599628,51.06773808382037,283.5529523204505
15.074366846790841,2.9652228259789744,20,59.30445651957949,7.442754889618252,66.93606847675207
43.24443828243266,4.266768906758772,40,170.67075627035086,56.4989262428638,157.41626830991973
55.522830033309674,2.441200791777744,10,24.41200791777744,18.185242256611,61.74959569447611
60.43138069152911,3.2010374867594145,30,96.03112460278243,15.197966555991213,141.26453873832034
75.57536411134991,6.800466841329571,40,272.0186736531828,8.332446848737332,339.2615909157954
41.93611510875924,0.8451881193362657,20,16.903762386725315,18.23331694910684,40.60656054637772
65.14159102071464,3.4126494064563637,0,0.0,20.595049672338533,44.54654134837611
62.68378805118607,8.798424765517238,40,351.9369906206895,14.495726466522292,400.1250522053533
59.28544905883724,3.1744005791906704,40,126.97602316762682,0.0,186.26147222646406
67.6434963827991,6.738350282644593,40,269.5340113057837,10.728452617398483,326.44905507118426
33.350425396126866,1.9230900968761662,10,19.230900968761663,35.32330902515826,17.258017339730266
17.618387822616608,2.670788849989818,30,80.12366549969454,42.17839878196339,55.56365454034776
20.734450483576907,2.768868038488371,30,83.06604115465113,0.0,103.80049163822804
30.212414438851095,0.8027795837812689,0,0.0,11.102788290461582,19.109626148389513
55.01781419705067,1.4297537042998962,0,0.0,11.615165219817696,43.40264897723297
85.6398475491418,1.4869376050950838,0,0.0,22.855558638932305,62.7842889102095
73.11640078795457,4.272231724947175,40,170.889268997887,3.0975493596122785,240.9081204262293
81.01365437818424,4.391558643389928,30,131.74675930169784,14.156903339630517,198.60351034025155
41.587806153348225,3.2485867106069857,40,129.94346842427942,2.171516865963833,169.3597577116638
46.418836748369515,4.277020375787167,10,42.77020375787167,0.0,89.18904050624118
45.43136973915515,2.4836216136091966,20,49.67243227218393,23.282854610329743,71.82094740100933
27.268586596405136,5.264901401482412,30,157.94704204447237,8.335652578133452,176.87997606274405
15.509499232921481,2.7314528399506424,40,109.25811359802569,12.920819180002454,111.84679365094472
63.182448354450415,2.8061830817713433,0,0.0,0.0,63.182448354450415
99.02950150785274,2.348845783884387,10,23.48845783884387,0.0,122.51795934669661
25.014673445523655,3.9608068824305254,20,79.21613764861051,0.0,104.23081109413417
14.201633790934638,2.1561854192643244,20,43.12370838528649,38.68088723389105,18.64445494233008
80.15785136415397,4.650790743273719,0,0.0,27.452427331461553,52.70542403269242
32.732740601625174,1.458367956713732,0,0.0,0.0,32.732740601625174
84.66794248176355,1.4852692365564664,0,0.0,39.35865894432116,45.30928353744239
73.35430003310638,3.967295845245566,30,119.01887535736698,5.322629894797372,187.050545495676
95.11061833457241,2.5890750334398156,30,77.67225100319448,4.944135692103103,167.8387336456638
46.80345121810048,2.1177616832063206,0,0.0,35.35551909445195,11.447932123648528
69.57728555055708,4.435018348076277,10,44.350183480762766,23.34860063534998,90.57886839596986
51.83693027319436,1.9464480956817398,10,19.464480956817397,0.0,71.30141123001175
66.75298275776892,2.434860122034374,0,0.0,0.0,66.75298275776892
50.46390154069636,5.8683609650340784,40,234.73443860136314,34.84151773400336,250.35682240805616
26.976902178166736,6.337778357215708,20,126.75556714431416,3.853907985836874,149.878561336644
55.71076744030428,6.454767568349529,30,193.64302705048587,27.03503142108049,222.3187630697097
57.57257812936981,2.3275840068499316,0,0.0,7.13394076007178,50.43863736929803
82.9543463434145,5.348876814977325,40,213.955072599093,18.823950850715796,278.0854680917917
76.1968635214223,1.6129679751451609,0,0.0,0.0,76.1968635214223
69.74124615472996,1.6507065673750247,0,0.0,7.5150036489018035,62.22624250582816
20.204838599731527,0.7462081330659264,40,29.848325322637056,10.721377248613608,39.331786673754976
74.85546615973435,6.82148718939465,40,272.859487575786,20.724059535163747,326.9908942003566
55.02746407190633,1.6901395221426467,0,0.0,21.993337228851537,33.03412684305479
90.46895824955433,2.535541138532643,20,50.71082277065286,0.0,141.1797810202072
92.78838407174885,1.6476031771684312,10,16.476031771684312,24.933038218469775,84.3313776249634
14.964093154160691,3.9842173206141784,40,159.36869282456715,0.0,174.33278597872783
83.8577404319031,2.2109040109220803,20,44.21808021844161,30.67906819915502,97.39675245118968
13.392765138040355,1.3262437657322614,10,13.262437657322614,2.088204492470854,24.566998302892113
43.04526631255204,3.4656992301356553,40,138.6279692054262,17.816037305906537,163.8571982120717
58.80699780589712,1.2354663206151981,20,24.709326412303962,11.747296154926822,71.76902806327425
23.329071876441468,1.7150236164990633,20,34.30047232998127,2.667315054551432,54.962229151871306
77.16824313121691,0.8531763490612086,0,0.0,20.588838203697776,56.579404927519136
10.75192337549247,1.2421242742538092,30,37.26372822761428,4.203474813734114,43.812176789372636
25.173914359063314,2.998736530168521,10,29.987365301685212,19.73387306628755,35.427406594460976
62.271714686812814,0.9226596820659115,0,0.0,15.894182326309405,46.37753236050341
74.29488058335632,1.2036635345264692,0,0.0,21.202771922683603,53.092108660672714
92.49787924245246,2.714742474756232,0,0.0,5.6711914086172435,86.82668783383521
73.49469867411615,2.0158001374980867,0,0.0,2.6845187013008274,70.81017997281532
70.46013432293793,8.130481523410797,40,325.21926093643185,37.61445027446802,358.0649449849018
45.49070317155979,7.4531972418863575,30,223.59591725659072,8.28733329753002,260.7992871306205
10.115598297412127,1.6864785309364987,30,50.59435592809496,0.0,60.70995422550709
20.814333286205976,3.6929503451845727,20,73.85900690369145,4.29599778679644,90.377342403101
58.109909028043525,4.104588138834778,20,82.09176277669556,49.64310091863607,90.55857088610301
70.76168972599777,1.9569490006038879,0,0.0,8.67780953167266,62.08388019432511
47.57034555068162,1.194170921339504,0,0.0,8.97583249517804,38.59451305550358
75.76111103755512,2.6999570159919255,0,0.0,13.459265206842332,62.30184583071279
56.967606579896085,2.471770953254781,10,24.71770953254781,4.555101904135279,77.13021420830862
16.675857603488097,2.1389809556392207,30,64.16942866917663,51.10952403555373,29.73576223711099
27.281462587115396,3.4669466460110803,40,138.67786584044322,13.414803820067432,152.54452460749118
85.59984009195486,1.7987621180891242,0,0.0,6.887237674143717,78.71260241781114
75.24214719619955,1.4425340858574407,0,0.0,38.32480901318362,36.917338183015936
90.52857883112455,2.886358386511907,0,0.0,24.79831182160355,65.730267009521
20.580152420884293,3.3611512556964698,40,134.4460502278588,14.143940356736003,140.88226229200708
99.12002811535665,1.4231109438909781,20,28.462218877819563,9.76009314693844,117.82215384623777
28.846604255494025,4.52876753905823,20,90.5753507811646,5.226628834246241,114.19532620241239
11.06018886579778,1.0265825511092843,10,10.265825511092842,15.979189815514857,5.346824561375765
99.76806451481987,1.977903801331976,10,19.77903801331976,24.33597524327861,95.21112728486102
35.296649690060185,2.358663877455084,10,23.586638774550842,0.0,58.88328846461103
70.12175072613039,1.915688250956972,0,0.0,16.268755105585537,53.852995620544846
25.901408275867468,1.9921545461205958,40,79.68618184482384,15.601473269804053,89.98611685088724
62.220567897922756,7.6071680348133235,40,304.28672139253297,17.03055057564085,349.47673871481487
91.36314878091034,1.7023569823653935,10,17.023569823653936,0.0,108.38671860456427
38.81630506855947,10.409011770776795,40,416.3604708310718,26.997376383850373,428.17939951578086
70.32285784399232,3.4570641898697616,30,103.71192569609285,13.155803905189902,160.87897963489527
26.911322991857485,2.859452936301049,20,57.189058726020974,28.237899502930805,55.86248221494766
66.23158588468527,3.532239871992103,40,141.28959487968413,0.0,207.5211807643694
40.280531663575914,10.92944214594497,40,437.1776858377988,68.58320154510972,408.875015956265
29.008743272915652,1.5738484277025693,30,47.21545283107708,10.069590752480217,66.15460535151252
38.18638456332716,1.4678080192828589,40,58.71232077131435,40.002505549330294,56.89619978531121
26.09569616570194,1.7946743625927357,10,17.946743625927358,3.068530923866369,40.97390886776293
91.17244970540945,2.76676489806961,10,27.6676489806961,7.615402402440714,111.22469628366484
45.7468197685416,1.0521396801957776,0,0.0,12.183261261900824,33.563558506640774
32.07513744769306,2.7518862389483543,30,82.55658716845063,11.573135890725657,103.05858872541803
50.35670569143396,6.899513648383944,40,275.9805459353577,46.73422258003408,279.60302904675757
38.8482550125846,2.9543364228452114,30,88.63009268535635,9.790563765135023,117.68778393280593
76.99773284319933,2.31410498576647,20,46.2820997153294,24.50873591436439,98.77109664416434
97.40979206969449,1.9348150745833756,0,0.0,35.092196841844945,62.317595227849544
49.42302910278821,4.455687800755317,30,133.67063402265953,14.280848865462668,168.81281425998506
87.49300599750164,1.7259747696162364,10,17.259747696162364,17.71638410469025,87.03636958897376
60.92767662036576,7.504611935820675,40,300.184477432827,19.935220078654194,341.17693397453854
24.151209858481014,7.872281047169331,40,314.89124188677323,20.389616016171598,318.65283572908265
72.15604678732075,3.1305632463205764,20,62.61126492641153,5.266978414246626,129.50033329948565
56.20910474132381,2.7011205395342612,40,108.04482158137046,12.144772579219202,152.10915374347508
